"match_time","home_team","away_team","half_time_home_goals","half_time_away_goals","full_time_home_goals","full_time_away_goals "
"21:53","Madrid Piros","Valencia","0","1","0","3"
"21:53","Barcelona","Sevilla Piros","0","0","2","0"
"21:53","Girona","Bilbao","0","0","1","2"
"21:53","Alaves","San Sebastian","0","0","0","1"
"21:53","Osasuna","Las Palmas","2","0","2","1"
"21:53","Villarreal","Getafe","0","2","1","2"
"22:01","Bilbao","Vigo","1","0","3","0"
"22:01","Valencia","Osasuna","2","1","3","2"
"22:01","Mallorca","Alaves","0","1","0","2"
"22:01","Sevilla Zöld","Villarreal","1","0","2","0"
"22:01","Getafe","Madrid Piros","1","0","2","0"
"22:01","Las Palmas","Sevilla Piros","1","0","2","0"
"22:01","Girona","Barcelona","0","0","0","0"
"22:01","San Sebastian","Madrid Fehér","0","0","0","2"
"22:09","Bilbao","Alaves","1","0","2","0"
"22:09","Sevilla Zöld","Madrid Piros","0","1","0","2"
"22:09","San Sebastian","Villarreal","2","1","3","2"
"22:09","Getafe","Osasuna","1","3","1","4"
"22:09","Girona","Vigo","3","1","5","1"
"22:09","Barcelona","Las Palmas","3","0","3","0"
"22:09","Valencia","Sevilla Piros","1","1","2","1"
"22:09","Mallorca","Madrid Fehér","0","2","3","2"
"22:17","Sevilla Piros","Getafe","2","2","4","2"
"22:17","Vigo","Barcelona","0","0","0","0"
"22:17","Madrid Piros","San Sebastian","0","1","1","1"
"22:17","Madrid Fehér","Bilbao","0","0","2","0"
"22:17","Las Palmas","Valencia","0","1","0","1"
"22:17","Alaves","Girona","0","0","1","2"
"22:17","Villarreal","Mallorca","1","0","3","0"
"22:17","Osasuna","Sevilla Zöld","0","0","0","0"
"22:25","Mallorca","Madrid Piros","1","1","1","1"
"22:25","Barcelona","Valencia","0","0","2","0"
"22:25","Getafe","Las Palmas","0","0","0","1"
"22:25","Vigo","Alaves","1","1","2","2"
"22:25","Sevilla Zöld","Sevilla Piros","1","0","1","0"
"22:25","Girona","Madrid Fehér","0","2","0","2"
"22:25","San Sebastian","Osasuna","3","0","4","0"
"22:25","Bilbao","Villarreal","0","0","1","0"
"22:32","Madrid Piros","Bilbao","0","0","0","0"
"22:32","Madrid Fehér","Vigo","1","1","2","1"
"22:32","Villarreal","Girona","0","0","0","0"
"22:32","Valencia","Getafe","3","1","5","1"
"22:32","Osasuna","Mallorca","1","0","3","1"
"22:32","Alaves","Barcelona","0","1","0","1"
"22:32","Las Palmas","Sevilla Zöld","0","1","1","1"
"22:32","Sevilla Piros","San Sebastian","0","0","0","1"
"22:40","Sevilla Zöld","Valencia","1","0","2","1"
"22:40","San Sebastian","Las Palmas","1","1","1","1"
"22:40","Barcelona","Getafe","1","1","1","1"
"22:40","Mallorca","Sevilla Piros","0","2","2","4"
"22:40","Vigo","Villarreal","0","1","0","3"
"22:40","Bilbao","Osasuna","2","1","3","2"
"22:40","Alaves","Madrid Fehér","0","0","1","0"
"22:40","Girona","Madrid Piros","1","1","3","2"
"22:48","Villarreal","Alaves","1","0","1","0"
"22:48","Valencia","San Sebastian","1","1","3","1"
"22:48","Madrid Fehér","Barcelona","1","0","1","1"
"22:48","Madrid Piros","Vigo","1","0","2","1"
"22:48","Sevilla Piros","Bilbao","0","2","3","3"
"22:48","Getafe","Sevilla Zöld","1","0","1","0"
"22:48","Osasuna","Girona","1","0","1","2"
"22:48","Las Palmas","Mallorca","0","0","0","0"
"22:56","Barcelona","Sevilla Zöld","0","0","4","0"
"22:56","Mallorca","Valencia","0","0","0","0"
"22:56","Alaves","Madrid Piros","0","0","0","1"
"22:56","Madrid Fehér","Villarreal","1","0","2","0"
"22:56","Bilbao","Las Palmas","1","0","4","1"
"22:56","San Sebastian","Getafe","2","0","3","0"
"22:56","Girona","Sevilla Piros","0","0","1","1"
"22:56","Vigo","Osasuna","0","2","0","4"
"23:04","Villarreal","Barcelona","2","0","3","0"
"23:04","Sevilla Piros","Vigo","1","0","3","1"
"23:04","Osasuna","Alaves","0","0","0","0"
"23:04","Sevilla Zöld","San Sebastian","0","0","1","1"
"23:04","Getafe","Mallorca","1","0","1","0"
"23:04","Las Palmas","Girona","0","3","0","6"
"23:04","Madrid Piros","Madrid Fehér","1","0","2","0"
"23:04","Valencia","Bilbao","2","2","2","3"
"23:12","Bilbao","Getafe","2","0","2","1"
"23:12","Vigo","Las Palmas","1","1","1","2"
"23:12","Mallorca","Sevilla Zöld","2","0","2","2"
"23:12","Barcelona","San Sebastian","1","0","1","0"
"23:12","Villarreal","Madrid Piros","0","0","1","0"
"23:12","Girona","Valencia","0","0","0","1"
"23:12","Madrid Fehér","Osasuna","0","0","2","1"
"23:12","Alaves","Sevilla Piros","0","0","0","0"
"23:19","Osasuna","Villarreal","1","0","2","1"
"23:19","Sevilla Piros","Madrid Fehér","1","0","2","1"
"23:19","San Sebastian","Mallorca","1","1","3","1"
"23:19","Getafe","Girona","0","1","1","1"
"23:19","Valencia","Vigo","1","1","3","2"
"23:19","Madrid Piros","Barcelona","0","0","0","1"
"23:19","Sevilla Zöld","Bilbao","1","1","1","2"
"23:19","Las Palmas","Alaves","2","0","2","0"
"23:27","Madrid Fehér","Las Palmas","2","0","2","0"
"23:27","Alaves","Valencia","1","0","1","0"
"23:27","Villarreal","Sevilla Piros","0","1","0","1"
"23:27","Barcelona","Mallorca","0","0","2","0"
"23:27","Girona","Sevilla Zöld","1","1","2","1"
"23:27","Bilbao","San Sebastian","0","2","2","3"
"23:27","Madrid Piros","Osasuna","0","0","2","0"
"23:27","Vigo","Getafe","1","0","4","0"
"23:35","Sevilla Piros","Madrid Piros","0","0","1","1"
"23:35","Mallorca","Bilbao","0","1","0","1"
"23:35","San Sebastian","Girona","1","0","1","0"
"23:35","Valencia","Madrid Fehér","0","1","0","1"
"23:35","Las Palmas","Villarreal","1","1","1","3"
"23:35","Getafe","Alaves","1","0","2","0"
"23:35","Osasuna","Barcelona","0","3","0","4"
"23:35","Sevilla Zöld","Vigo","0","0","1","1"
"23:43","Madrid Piros","Las Palmas","1","0","2","0"
"23:43","Vigo","San Sebastian","0","0","1","0"
"23:43","Madrid Fehér","Getafe","1","0","1","1"
"23:43","Barcelona","Bilbao","1","2","3","3"
"23:43","Osasuna","Sevilla Piros","1","0","1","0"
"23:43","Alaves","Sevilla Zöld","2","1","2","2"
"23:43","Girona","Mallorca","1","0","2","1"
"23:43","Villarreal","Valencia","3","0","3","1"
"23:51","Sevilla Zöld","Madrid Fehér","0","0","0","1"
"23:51","Mallorca","Vigo","0","0","0","2"
"23:51","Valencia","Madrid Piros","1","0","1","1"
"23:51","Sevilla Piros","Barcelona","0","0","0","1"
"23:51","Bilbao","Girona","4","0","4","0"
"23:51","San Sebastian","Alaves","1","0","1","0"
"23:51","Las Palmas","Osasuna","1","0","1","0"
"23:51","Getafe","Villarreal","0","0","2","0"
"23:59","Vigo","Bilbao","1","0","1","2"
"23:59","Osasuna","Valencia","1","2","1","4"
"23:59","Alaves","Mallorca","2","0","3","1"
"23:59","Villarreal","Sevilla Zöld","0","0","1","0"
"23:59","Madrid Piros","Getafe","1","0","1","0"
"23:59","Sevilla Piros","Las Palmas","0","0","2","1"
"23:59","Barcelona","Girona","1","0","3","2"
"23:59","Madrid Fehér","San Sebastian","0","0","1","0"
"00:08","Girona","Sevilla Zöld","3","0","3","2"
"00:08","Valencia","Vigo","1","1","4","2"
"00:08","Sevilla Piros","San Sebastian","0","2","0","3"
"00:08","Alaves","Bilbao","0","1","0","1"
"00:08","Mallorca","Osasuna","2","0","2","0"
"00:08","Madrid Fehér","Las Palmas","0","1","3","1"
"00:08","Getafe","Madrid Piros","0","1","3","1"
"00:08","Villarreal","Barcelona","0","2","1","4"
"00:16","Bilbao","Getafe","0","1","1","1"
"00:16","Las Palmas","Mallorca","0","0","0","1"
"00:16","San Sebastian","Valencia","0","2","0","3"
"00:16","Sevilla Zöld","Villarreal","1","1","2","1"
"00:16","Madrid Piros","Madrid Fehér","0","0","2","0"
"00:16","Osasuna","Girona","1","1","2","2"
"00:16","Barcelona","Sevilla Piros","0","0","0","0"
"00:16","Vigo","Alaves","0","2","1","2"
"00:24","Valencia","Barcelona","0","0","0","0"
"00:24","Madrid Piros","Las Palmas","3","0","4","0"
"00:24","Madrid Fehér","Bilbao","1","0","1","0"
"00:24","Girona","Mallorca","2","0","4","0"
"00:24","Getafe","Vigo","3","0","3","0"
"00:24","Villarreal","Osasuna","0","0","0","0"
"00:24","Alaves","San Sebastian","0","0","1","0"
"00:24","Sevilla Piros","Sevilla Zöld","0","1","1","1"
"00:32","Sevilla Zöld","Valencia","1","1","2","1"
"00:32","Mallorca","Villarreal","1","1","1","1"
"00:32","Osasuna","Sevilla Piros","0","1","0","1"
"00:32","Bilbao","Madrid Piros","1","0","1","0"
"00:32","Barcelona","Alaves","1","1","2","1"
"00:32","Las Palmas","Girona","0","2","1","3"
"00:32","Vigo","Madrid Fehér","1","1","3","1"
"00:32","San Sebastian","Getafe","0","0","0","0"
"00:40","Madrid Piros","Vigo","1","0","2","0"
"00:40","Madrid Fehér","San Sebastian","1","0","4","1"
"00:40","Bilbao","Las Palmas","4","0","6","1"
"00:40","Getafe","Barcelona","0","0","0","0"
"00:40","Sevilla Piros","Mallorca","0","0","0","0"
"00:40","Alaves","Sevilla Zöld","3","0","3","0"
"00:40","Villarreal","Girona","1","0","1","0"
"00:40","Valencia","Osasuna","0","0","2","0"
"00:48","Girona","Sevilla Piros","0","0","0","0"
"00:48","San Sebastian","Madrid Piros","0","1","1","3"
"00:48","Las Palmas","Villarreal","0","1","1","2"
"00:48","Mallorca","Valencia","3","1","4","2"
"00:48","Sevilla Zöld","Getafe","2","0","3","0"
"00:48","Vigo","Bilbao","0","2","0","3"
"00:48","Osasuna","Alaves","0","2","0","4"
"00:48","Barcelona","Madrid Fehér","1","0","3","0"
"00:55","Vigo","Las Palmas","0","0","0","1"
"00:55","Madrid Piros","Barcelona","0","0","0","0"
"00:55","Valencia","Girona","1","1","1","2"
"00:55","Sevilla Piros","Villarreal","0","1","1","2"
"00:55","Madrid Fehér","Sevilla Zöld","0","1","3","2"
"00:55","Bilbao","San Sebastian","0","2","2","2"
"00:55","Getafe","Osasuna","2","1","3","1"
"00:55","Alaves","Mallorca","1","0","1","1"
"01:03","Las Palmas","Sevilla Piros","1","1","1","2"
"01:03","Mallorca","Getafe","2","0","2","1"
"01:03","Girona","Alaves","0","0","0","0"
"01:03","San Sebastian","Vigo","0","0","1","0"
"01:03","Barcelona","Bilbao","0","0","1","1"
"01:03","Osasuna","Madrid Fehér","1","1","3","2"
"01:03","Villarreal","Valencia","0","2","2","3"
"01:03","Sevilla Zöld","Madrid Piros","0","1","0","2"
"01:11","Bilbao","Sevilla Zöld","1","0","5","0"
"01:11","Madrid Fehér","Mallorca","2","0","3","0"
"01:11","Vigo","Barcelona","0","1","0","3"
"01:11","San Sebastian","Las Palmas","1","0","2","2"
"01:11","Valencia","Sevilla Piros","0","0","2","1"
"01:11","Madrid Piros","Osasuna","0","0","0","1"
"01:11","Alaves","Villarreal","0","0","0","1"
"01:11","Getafe","Girona","1","1","2","1"
"01:19","Sevilla Piros","Alaves","0","0","0","2"
"01:19","Villarreal","Getafe","0","0","0","1"
"01:19","Barcelona","San Sebastian","1","0","2","1"
"01:19","Osasuna","Bilbao","0","1","1","1"
"01:19","Mallorca","Madrid Piros","0","0","0","0"
"01:19","Las Palmas","Valencia","0","0","0","0"
"01:19","Sevilla Zöld","Vigo","0","0","0","1"
"01:19","Girona","Madrid Fehér","1","0","1","2"
"01:27","Madrid Fehér","Villarreal","1","0","2","0"
"01:27","Madrid Piros","Girona","2","0","3","0"
"01:27","Getafe","Sevilla Piros","1","1","2","1"
"01:27","Barcelona","Las Palmas","3","0","4","0"
"01:27","Vigo","Osasuna","2","1","2","2"
"01:27","San Sebastian","Sevilla Zöld","0","1","2","2"
"01:27","Alaves","Valencia","0","1","1","2"
"01:27","Bilbao","Mallorca","1","0","1","2"
"01:35","Valencia","Getafe","1","0","2","1"
"01:35","Sevilla Zöld","Barcelona","0","1","1","1"
"01:35","Osasuna","San Sebastian","1","2","2","2"
"01:35","Villarreal","Madrid Piros","1","0","2","0"
"01:35","Sevilla Piros","Madrid Fehér","0","0","1","0"
"01:35","Girona","Bilbao","0","2","0","3"
"01:35","Las Palmas","Alaves","1","0","1","0"
"01:35","Mallorca","Vigo","0","0","0","0"
"01:42","Madrid Fehér","Valencia","3","0","5","0"
"01:42","San Sebastian","Mallorca","0","0","1","1"
"01:42","Bilbao","Villarreal","0","1","0","2"
"01:42","Sevilla Zöld","Las Palmas","0","0","0","0"
"01:42","Getafe","Alaves","1","0","3","1"
"01:42","Vigo","Girona","1","0","2","0"
"01:42","Barcelona","Osasuna","1","1","2","1"
"01:42","Madrid Piros","Sevilla Piros","2","1","2","2"
"01:50","Villarreal","Vigo","2","0","3","1"
"01:50","Mallorca","Barcelona","1","2","1","3"
"01:50","Valencia","Madrid Piros","1","0","1","1"
"01:50","Las Palmas","Getafe","1","2","1","2"
"01:50","Osasuna","Sevilla Zöld","0","0","1","1"
"01:50","Girona","San Sebastian","2","1","4","1"
"01:50","Alaves","Madrid Fehér","1","1","2","1"
"01:50","Sevilla Piros","Bilbao","1","1","2","1"
"01:58","Sevilla Zöld","Mallorca","0","1","1","1"
"01:58","Madrid Piros","Alaves","1","0","1","0"
"01:58","Barcelona","Girona","1","1","3","2"
"01:58","Vigo","Sevilla Piros","0","1","2","2"
"01:58","Bilbao","Valencia","0","0","0","0"
"01:58","Madrid Fehér","Getafe","3","1","4","2"
"01:58","Osasuna","Las Palmas","1","1","1","1"
"01:58","San Sebastian","Villarreal","1","0","2","0"
"02:06","Sevilla Zöld","Girona","0","0","1","0"
"02:06","Vigo","Valencia","0","0","0","1"
"02:06","San Sebastian","Sevilla Piros","3","0","3","0"
"02:06","Bilbao","Alaves","3","1","4","2"
"02:06","Osasuna","Mallorca","0","0","1","0"
"02:06","Las Palmas","Madrid Fehér","0","1","0","1"
"02:06","Madrid Piros","Getafe","1","0","1","0"
"02:06","Barcelona","Villarreal","2","1","2","1"
"02:14","Getafe","Bilbao","1","0","1","0"
"02:14","Mallorca","Las Palmas","0","0","0","1"
"02:14","Valencia","San Sebastian","0","1","1","1"
"02:14","Villarreal","Sevilla Zöld","0","0","0","0"
"02:14","Madrid Fehér","Madrid Piros","1","0","1","2"
"02:14","Girona","Osasuna","1","0","3","0"
"02:14","Sevilla Piros","Barcelona","0","1","0","3"
"02:14","Alaves","Vigo","0","0","0","0"
"02:22","Barcelona","Valencia","0","1","1","1"
"02:22","Las Palmas","Madrid Piros","0","1","0","2"
"02:22","Bilbao","Madrid Fehér","0","1","0","3"
"02:22","Mallorca","Girona","1","0","1","1"
"02:22","Vigo","Getafe","2","1","2","2"
"02:22","Osasuna","Villarreal","0","1","1","2"
"02:22","San Sebastian","Alaves","1","0","2","1"
"02:22","Sevilla Zöld","Sevilla Piros","1","0","1","0"
"02:29","Valencia","Sevilla Zöld","0","1","1","2"
"02:29","Villarreal","Mallorca","1","0","1","0"
"02:29","Sevilla Piros","Osasuna","0","1","0","2"
"02:29","Madrid Piros","Bilbao","0","0","2","0"
"02:29","Alaves","Barcelona","2","2","2","2"
"02:29","Girona","Las Palmas","1","1","2","1"
"02:29","Madrid Fehér","Vigo","2","0","4","0"
"02:29","Getafe","San Sebastian","1","0","1","0"
"02:37","Vigo","Madrid Piros","0","0","0","0"
"02:37","San Sebastian","Madrid Fehér","0","2","1","4"
"02:37","Las Palmas","Bilbao","1","2","1","4"
"02:37","Barcelona","Getafe","1","0","2","1"
"02:37","Mallorca","Sevilla Piros","0","0","0","0"
"02:37","Sevilla Zöld","Alaves","1","0","1","0"
"02:37","Girona","Villarreal","0","0","0","0"
"02:37","Osasuna","Valencia","1","0","1","2"
"02:45","Sevilla Piros","Girona","0","0","2","0"
"02:45","Madrid Piros","San Sebastian","0","1","1","2"
"02:45","Villarreal","Las Palmas","0","0","0","0"
"02:45","Valencia","Mallorca","2","0","4","0"
"02:45","Getafe","Sevilla Zöld","3","0","5","1"
"02:45","Bilbao","Vigo","1","0","1","0"
"02:45","Alaves","Osasuna","0","0","0","0"
"02:45","Madrid Fehér","Barcelona","0","0","1","1"
"02:53","Las Palmas","Vigo","1","0","1","0"
"02:53","Barcelona","Madrid Piros","0","0","0","0"
"02:53","Girona","Valencia","1","1","1","3"
"02:53","Villarreal","Sevilla Piros","0","0","0","1"
"02:53","Sevilla Zöld","Madrid Fehér","1","1","1","2"
"02:53","San Sebastian","Bilbao","0","1","1","1"
"02:53","Osasuna","Getafe","1","2","2","4"
"02:53","Mallorca","Alaves","0","0","0","0"
"03:01","Sevilla Piros","Las Palmas","2","0","3","0"
"03:01","Getafe","Mallorca","1","0","1","0"
"03:01","Alaves","Girona","0","0","0","0"
"03:01","Vigo","San Sebastian","0","0","1","0"
"03:01","Bilbao","Barcelona","1","0","1","0"
"03:01","Madrid Fehér","Osasuna","0","0","1","1"
"03:01","Valencia","Villarreal","1","0","1","2"
"03:01","Madrid Piros","Sevilla Zöld","2","1","5","1"
"03:09","Sevilla Zöld","Bilbao","1","0","1","0"
"03:09","Mallorca","Madrid Fehér","0","3","1","3"
"03:09","Barcelona","Vigo","0","0","0","0"
"03:09","Las Palmas","San Sebastian","0","0","0","0"
"03:09","Sevilla Piros","Valencia","0","2","1","4"
"03:09","Osasuna","Madrid Piros","1","0","1","0"
"03:09","Villarreal","Alaves","0","1","1","1"
"03:09","Girona","Getafe","1","1","2","1"
"03:16","Alaves","Sevilla Piros","0","0","0","1"
"03:16","Getafe","Villarreal","1","2","3","2"
"03:16","San Sebastian","Barcelona","0","2","2","2"
"03:16","Bilbao","Osasuna","3","0","6","0"
"03:16","Madrid Piros","Mallorca","1","1","2","1"
"03:16","Valencia","Las Palmas","2","1","2","1"
"03:16","Vigo","Sevilla Zöld","0","0","0","0"
"03:16","Madrid Fehér","Girona","2","0","2","0"
"03:24","Villarreal","Madrid Fehér","1","0","2","2"
"03:24","Girona","Madrid Piros","0","3","1","4"
"03:24","Sevilla Piros","Getafe","1","0","1","1"
"03:24","Las Palmas","Barcelona","0","2","0","3"
"03:24","Osasuna","Vigo","0","0","0","1"
"03:24","Sevilla Zöld","San Sebastian","1","2","1","3"
"03:24","Valencia","Alaves","1","0","3","1"
"03:24","Mallorca","Bilbao","1","1","1","4"
"03:32","Getafe","Valencia","0","0","0","2"
"03:32","Barcelona","Sevilla Zöld","2","0","2","1"
"03:32","San Sebastian","Osasuna","1","0","2","0"
"03:32","Madrid Piros","Villarreal","2","0","4","0"
"03:32","Madrid Fehér","Sevilla Piros","1","0","2","0"
"03:32","Bilbao","Girona","0","0","2","0"
"03:32","Alaves","Las Palmas","0","0","0","0"
"03:32","Vigo","Mallorca","1","0","2","0"
"03:40","Valencia","Madrid Fehér","1","1","2","1"
"03:40","Mallorca","San Sebastian","0","2","0","3"
"03:40","Villarreal","Bilbao","1","0","1","1"
"03:40","Las Palmas","Sevilla Zöld","0","0","0","0"
"03:40","Alaves","Getafe","0","0","1","0"
"03:40","Girona","Vigo","2","0","2","2"
"03:40","Osasuna","Barcelona","0","1","1","4"
"03:40","Sevilla Piros","Madrid Piros","1","0","1","0"
"03:48","Vigo","Villarreal","1","0","1","3"
"03:48","Barcelona","Mallorca","1","0","5","0"
"03:48","Madrid Piros","Valencia","1","0","1","2"
"03:48","Getafe","Las Palmas","2","1","2","3"
"03:48","Sevilla Zöld","Osasuna","1","2","1","3"
"03:48","San Sebastian","Girona","0","1","2","1"
"03:48","Madrid Fehér","Alaves","3","1","5","2"
"03:48","Bilbao","Sevilla Piros","0","0","1","0"
"03:56","Mallorca","Sevilla Zöld","1","0","1","0"
"03:56","Alaves","Madrid Piros","0","1","0","1"
"03:56","Girona","Barcelona","0","1","0","2"
"03:56","Sevilla Piros","Vigo","0","0","0","0"
"03:56","Valencia","Bilbao","2","1","4","2"
"03:56","Getafe","Madrid Fehér","1","1","1","3"
"03:56","Las Palmas","Osasuna","2","0","2","1"
"03:56","Villarreal","San Sebastian","0","1","1","1"
"04:05","Mallorca","Villarreal","0","1","0","1"
"04:05","Madrid Piros","Sevilla Zöld","0","1","0","1"
"04:05","San Sebastian","Getafe","2","2","4","2"
"04:05","Las Palmas","Sevilla Piros","0","1","0","1"
"04:05","Alaves","Vigo","0","0","0","1"
"04:05","Girona","Bilbao","3","1","4","2"
"04:05","Osasuna","Barcelona","0","0","0","0"
"04:05","Madrid Fehér","Valencia","3","1","4","2"
"04:13","Sevilla Piros","Osasuna","0","0","0","1"
"04:13","Bilbao","Alaves","0","0","0","1"
"04:13","Getafe","Madrid Piros","1","1","1","2"
"04:13","Villarreal","Madrid Fehér","1","0","2","0"
"04:13","Barcelona","Girona","3","0","5","0"
"04:13","Vigo","Mallorca","0","0","1","0"
"04:13","Valencia","San Sebastian","0","0","0","0"
"04:13","Sevilla Zöld","Las Palmas","1","0","1","2"
"04:21","Madrid Piros","Valencia","0","0","2","0"
"04:21","Barcelona","Bilbao","3","0","3","1"
"04:21","Girona","Sevilla Piros","1","2","1","4"
"04:21","Mallorca","Alaves","1","1","1","1"
"04:21","Osasuna","Sevilla Zöld","1","0","2","0"
"04:21","Madrid Fehér","Vigo","2","0","3","0"
"04:21","Las Palmas","Getafe","0","3","1","3"
"04:21","San Sebastian","Villarreal","1","0","1","0"
"04:29","Villarreal","Madrid Piros","0","0","0","0"
"04:29","Alaves","Madrid Fehér","1","1","1","1"
"04:29","Vigo","San Sebastian","0","1","1","2"
"04:29","Sevilla Piros","Barcelona","1","0","1","0"
"04:29","Valencia","Las Palmas","1","1","2","1"
"04:29","Bilbao","Mallorca","1","1","2","1"
"04:29","Sevilla Zöld","Girona","1","1","2","1"
"04:29","Getafe","Osasuna","1","0","3","0"
"04:37","Barcelona","Sevilla Zöld","0","1","1","1"
"04:37","Girona","Getafe","3","0","4","1"
"04:37","Sevilla Piros","Bilbao","1","0","1","0"
"04:37","Osasuna","Valencia","0","1","1","1"
"04:37","San Sebastian","Alaves","1","0","2","0"
"04:37","Las Palmas","Villarreal","0","2","1","3"
"04:37","Madrid Fehér","Mallorca","2","0","2","0"
"04:37","Madrid Piros","Vigo","0","1","4","1"
"04:45","Mallorca","San Sebastian","0","1","0","2"
"04:45","Getafe","Barcelona","1","0","1","1"
"04:45","Bilbao","Madrid Fehér","0","0","1","0"
"04:45","Alaves","Madrid Piros","1","0","2","2"
"04:45","Villarreal","Osasuna","1","1","2","1"
"04:45","Sevilla Zöld","Sevilla Piros","1","0","1","1"
"04:45","Vigo","Las Palmas","1","1","1","2"
"04:45","Valencia","Girona","0","2","4","2"
"04:52","Sevilla Zöld","Bilbao","2","1","5","1"
"04:52","Barcelona","Valencia","2","0","2","0"
"04:52","Madrid Piros","Mallorca","1","1","1","1"
"04:52","San Sebastian","Madrid Fehér","2","0","2","2"
"04:52","Girona","Villarreal","1","0","1","0"
"04:52","Sevilla Piros","Getafe","0","2","0","2"
"04:52","Osasuna","Vigo","3","0","3","0"
"04:52","Las Palmas","Alaves","1","1","1","1"
"05:00","Bilbao","San Sebastian","2","0","2","1"
"05:00","Alaves","Osasuna","0","0","2","0"
"05:00","Mallorca","Las Palmas","1","0","2","1"
"05:00","Getafe","Sevilla Zöld","1","0","2","1"
"05:00","Valencia","Sevilla Piros","3","0","5","0"
"05:00","Vigo","Girona","1","1","1","1"
"05:00","Madrid Fehér","Madrid Piros","0","1","1","2"
"05:00","Villarreal","Barcelona","3","0","4","1"
"05:08","Sevilla Piros","Villarreal","1","0","2","0"
"05:08","Girona","Alaves","0","1","1","2"
"05:08","Sevilla Zöld","Valencia","1","0","2","0"
"05:08","Getafe","Bilbao","1","0","1","2"
"05:08","Madrid Piros","San Sebastian","0","1","0","2"
"05:08","Barcelona","Vigo","3","1","4","1"
"05:08","Las Palmas","Madrid Fehér","1","2","1","5"
"05:08","Osasuna","Mallorca","4","0","4","1"
"05:16","San Sebastian","Las Palmas","3","1","3","1"
"05:16","Madrid Fehér","Osasuna","3","0","4","1"
"05:16","Valencia","Getafe","1","2","2","2"
"05:16","Vigo","Sevilla Piros","0","1","0","1"
"05:16","Alaves","Barcelona","1","0","2","0"
"05:16","Bilbao","Madrid Piros","0","1","0","1"
"05:16","Villarreal","Sevilla Zöld","1","1","3","2"
"05:16","Mallorca","Girona","0","0","2","0"
"05:24","Girona","Madrid Fehér","0","0","0","3"
"05:24","Barcelona","Mallorca","0","1","0","1"
"05:24","Osasuna","San Sebastian","0","0","0","2"
"05:24","Valencia","Bilbao","2","0","2","0"
"05:24","Sevilla Zöld","Vigo","0","0","1","2"
"05:24","Getafe","Villarreal","0","0","1","1"
"05:24","Las Palmas","Madrid Piros","1","0","1","2"
"05:24","Sevilla Piros","Alaves","1","0","1","1"
"05:32","Madrid Piros","Osasuna","0","0","1","0"
"05:32","Villarreal","Valencia","4","0","5","0"
"05:32","Vigo","Getafe","0","2","1","4"
"05:32","Madrid Fehér","Barcelona","0","0","2","1"
"05:32","San Sebastian","Girona","1","0","3","2"
"05:32","Mallorca","Sevilla Piros","0","1","0","1"
"05:32","Bilbao","Las Palmas","1","0","1","0"
"05:32","Alaves","Sevilla Zöld","0","0","1","0"
"05:39","Girona","Madrid Piros","1","1","1","1"
"05:39","Getafe","Alaves","2","0","2","0"
"05:39","Sevilla Piros","Madrid Fehér","0","0","0","1"
"05:39","Villarreal","Bilbao","0","0","0","1"
"05:39","Osasuna","Las Palmas","0","0","1","1"
"05:39","Sevilla Zöld","Mallorca","0","0","1","0"
"05:39","Valencia","Vigo","1","0","1","0"
"05:39","Barcelona","San Sebastian","1","0","1","0"
"05:47","Madrid Fehér","Sevilla Zöld","0","0","2","0"
"05:47","Alaves","Valencia","0","0","1","1"
"05:47","Madrid Piros","Barcelona","2","0","4","1"
"05:47","Bilbao","Osasuna","1","1","1","1"
"05:47","Vigo","Villarreal","0","0","0","1"
"05:47","Mallorca","Getafe","0","1","0","2"
"05:47","Las Palmas","Girona","1","0","3","1"
"05:47","San Sebastian","Sevilla Piros","1","1","2","2"
"05:55","Villarreal","Alaves","1","0","1","0"
"05:55","Barcelona","Las Palmas","0","0","2","0"
"05:55","Valencia","Mallorca","0","1","1","1"
"05:55","Sevilla Zöld","San Sebastian","0","0","0","0"
"05:55","Sevilla Piros","Madrid Piros","0","0","0","1"
"05:55","Girona","Osasuna","1","0","2","0"
"05:55","Vigo","Bilbao","0","1","0","3"
"05:55","Getafe","Madrid Fehér","0","2","1","2"
"06:03","Villarreal","Mallorca","0","0","0","1"
"06:03","Sevilla Zöld","Madrid Piros","0","0","0","0"
"06:03","Getafe","San Sebastian","0","1","1","2"
"06:03","Sevilla Piros","Las Palmas","2","0","2","0"
"06:03","Vigo","Alaves","0","1","0","1"
"06:03","Bilbao","Girona","0","0","0","0"
"06:03","Barcelona","Osasuna","1","1","3","1"
"06:03","Valencia","Madrid Fehér","0","1","0","1"
"06:11","Osasuna","Sevilla Piros","1","1","1","1"
"06:11","Alaves","Bilbao","0","1","0","2"
"06:11","Madrid Piros","Getafe","0","1","2","1"
"06:11","Madrid Fehér","Villarreal","3","1","4","2"
"06:11","Girona","Barcelona","0","1","1","1"
"06:11","Mallorca","Vigo","1","1","1","1"
"06:11","San Sebastian","Valencia","1","0","1","1"
"06:11","Las Palmas","Sevilla Zöld","0","1","1","2"
"06:19","Valencia","Madrid Piros","1","0","3","0"
"06:19","Bilbao","Barcelona","2","0","2","0"
"06:19","Sevilla Piros","Girona","1","0","1","1"
"06:19","Alaves","Mallorca","1","0","1","1"
"06:19","Sevilla Zöld","Osasuna","1","0","2","1"
"06:19","Vigo","Madrid Fehér","0","1","1","1"
